raw_text;law_id;record_id;decisions_title_bcs;decisions_title
Rezultati glasanja 31.08.2016 12:40:17 Dom: Dom naroda Sjednica: 22. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 7 Glasanje 0: Glasanje o zakljucku Komisije za vanjsku 1 trgovinsku politiku, carine, saobracaj 1 komunikacije Tip glasanja: Prvi krug PROTIV 0 |'SUZDRZAN O Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FB 0 0 o BS SO a s UKUPNO) 15 00 0 ds;51147;147845; Glasanje o zakljucku Komisije za vanjsku 1 trgovinsku politiku, carine, saobracaj 1 komunikacije ;Vote on the conclusion of the Committee on Foreign Trade Policy, Customs, Transport 1 communication
Rezultati glasanja 15.12.2016 13:21:07 Dom: Dom naroda Sjednica: 25. sjednica Doma naroda Parlamentarne skupstine BiH Nacin glasanja: = otvoreno Redni broj: Tacka 4 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o osnovama sigurnosti saobracaja na putevima u Bosni 1 Hercegovini (drugo citanje) Tip glasanja: Prvi krug Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS SUZDRZAN Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH IO dP 9 BS Ad Aa s;51147;156917; Prijedlog zakona o izmjenama 1 dopunama Zakona o osnovama sigurnosti saobracaja na putevima u Bosni 1 Hercegovini (drugo citanje) ;Bill on Amendments to 1 Amendments to the Law on Basics of Road Traffic Safety in Bosnia and Herzegovina (Second reading)
Rezultati glasanja 01.02.2017 12:58:41 Dom: Dom naroda Sjednica: 26.sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3: Glasanje 0: Izvjestaju Zajednicke komisije oba doma za postizanje identicnog teksta Zakona o izmjenama 1 dopunama Zakona o osnovama sigurnosti saobracaja na putevima u Bosni 1 Hercegovini Tip glasanja: Prvi krug PROTIV ——————————_0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS SUZDRZAN Nebojsa Radmanovic Delegat RS SUZDRZAN Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH IO a BS A Bs UKUPNO) 12 0 30 ds;51147;159675; Izvjestaju Zajednicke komisije oba doma za postizanje identicnog teksta Zakona o izmjenama 1 dopunama Zakona o osnovama sigurnosti saobracaja na putevima u Bosni 1 Hercegovini ;Report from the Joint Commission of both Houses to achieve the identical text of the Law on Amendments to 1 Amendments to the Law on Basics of Road Traffic Safety in Bosnia and Herzegovina 1
Rezultati glasanja 16.06.2016 13:34:16 Dom: Dom naroda Sjednica: 20. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 5 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu (prvo citanje) Tip glasanja: Prvi krug PROTIV |'SUZDRZAN O Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV | SUZDRZAN | NIJE PRISUTAN |___UKUPNO_—_— FB O 0 0 o BS SO 0 s UKUPNO) 15 0 0 0 ds;51148;142577; Prijedlog zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu (prvo citanje) ;Proposal for a Law on Amendments to 1 Amendments to the Law on Working Hours, Compulsory Vacations for Mobile Workers 1 with Road Transport Logging Devices (first reading)
Rezultati glasanja 14.07.2016 12:25:35 Dom: Dom naroda Sjednica: 21. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu (drugo citanje) Tip glasanja: Prvi krug Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS SUZDRZAN Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBHP 9 O 0 dP 9 RS 2 Ada s;51148;144368; Prijedlog zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu (drugo citanje) ;Proposal for a Law on Amendments to 1 Amendments to the Law on Working Hours, Obligatory Holidays of Mobile Workers 1 with Road Transport Logging Devices (second reading)
Rezultati glasanja 14.07.2016 12:27:32 Dom: Dom naroda Sjednica: 21. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3 Glasanje 0: Prijedlog clanova Zajednicke komisije za usaglasavanje teskta Zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu Tip glasanja: Prvi krug PROTIV 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH SUZDRZAN Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH BOT dP 9 BS SO a s UKUPNO) 130 TIP Pod;51148;144375; Prijedlog clanova Zajednicke komisije za usaglasavanje teskta Zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu ;Proposal of the members of the Joint Commission for harmonization of the draft Law on Amendments to 1 Amendments to the Law on Working Hours, Compulsory Holidays of Mobile Workers 1 to Road Transport Logistics Devices
Rezultati glasanja 31.08.2016 12:47:50 Dom: Dom naroda Sjednica: 22. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 10 Glasanje 0: Izvjestaj Zajednicke komisije oba doma za postizanje identicnog teksta Zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu Tip glasanja: Prvi krug PROTIV 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH NIJE PRISUTAN Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS SUZDRZAN Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA U ZA_—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO —_— FBI dP 9 RS BA s UKUPNO) 120 2 dP da;51148;147848; Izvjestaj Zajednicke komisije oba doma za postizanje identicnog teksta Zakona o izmjenama 1 dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika 1 uredajima za evidentiranje u drumskom prijevozu ;Report of the Joint Commission of both Houses on achieving the identical text of the Law on Amendments 1 to the Amendments to the Law on Working Hours, Mandatory Rests of Mobile Workers 1 to Road Transport Logistics Devices
Rezultati glasanja 09.02.2016 12:37:17 Dom: Dom naroda Sjednica: 14. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o kontroli kretanja oruzja 1 vojne opreme (prvo citanje) Tip glasanja: Prvi krug PROTIV 'SUZDRZAN—————0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA —————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | __UKUPNO_—_— FBiH IO 0 dP 9 BS S 0 as UKUPNO 14 o U o UM UM;51177;131629; Prijedlog zakona o izmjenama 1 dopunama Zakona o kontroli kretanja oruzja 1 vojne opreme (prvo citanje) ;Bill Amending 1 Amendments to the Military Equipment Weapons Control Act 1 (first reading)
"Rezultati glasanja 22.03.2016 13:16:38 Dom: Dom naroda Sjednica: 16. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 5: Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o kontroli kretanja oruzja 1 vojne opreme (drugo citanje), predlagac: Vijece ministara BIH, zakon broj: 01,02-02-1-36/15, od 28.12.2015.; Tip glasanja: Prvi krug PROTIV 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH IO dP 9 BS PAO das 'ukUPNO 3 o 1 Tu UM";51177;135185;" Prijedlog zakona o izmjenama 1 dopunama Zakona o kontroli kretanja oruzja 1 vojne opreme (drugo citanje), predlagac: Vijece ministara BIH, zakon broj: 01,02-02-1-36/15, od 28.12.2015.; ";"Proposal of Law on Amendments to 1 Amendments to the Law on Control of Movement of Weapons 1 of Military Equipment (second reading), proposer: Council of Ministers of BiH, Law No: 01.02-02-1-36 / 15, dated 28 December 2015;"
"Rezultati glasanja 22.03.2016 13:19:58 Dom: Dom naroda Sjednica: 16. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka6: Glasanje 0: Prijedlog zakona o dopunama Zakona o odlikovanjima Bosne 1 Hercegovine (prvo citanje), predlagac: Vijece ministara BIH, zakon broj: 01,02-02-1-37/15, od 16.2.2016. ; Tip glasanja: Prvi krug Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS SUZDRZAN Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA U ZA_—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO —_— FBI dP 9 RS Ad A s";51178;135186;" Prijedlog zakona o dopunama Zakona o odlikovanjima Bosne 1 Hercegovine (prvo citanje), predlagac: Vijece ministara BIH, zakon broj: 01,02-02-1-37/15, od 16.2.2016. ; ";"Proposal of the Law on Amendments to the Law on Decorations of Bosnia and Herzegovina (first reading), proposer: Council of Ministers of BiH, Law No. 01,02-02-1-37 / 15, dated 16 February 2016; ;"
Rezultati glasanja 27.04.2016 12:25:17 Dom: Dom naroda Sjednica: 18. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3: Glasanje 0: Prijedlogu zakona o dopunama Zakona o odlikovanjima Bosne 1 Hercegovine u drugom citanju Tip glasanja: Prvi krug 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS NIJE PRISUTAN Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBHP 9 O 0 dP 9 RS 220 dP dA UKUPNO) IO 20 BO;51178;138712; Prijedlogu zakona o dopunama Zakona o odlikovanjima Bosne 1 Hercegovine u drugom citanju ;The Bill on Amendments to the Law on Decorations of Bosnia and Herzegovina in Second Reading
Rezultati glasanja 09.02.2016 12:42:42 Dom: Dom naroda Sjednica: 14. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka /: Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o udruzenjima 1 fondacijama Bosne 1 Hercegovine (prvo citanje) Tip glasanja: Prvi krug 'SUZDRZAN——{——0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS ZA —————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | __UKUPNO_—_— FBiH IO 0 dP 9 BS AB s UKUPNO) 1130 doda;51202;131630; Prijedlog zakona o izmjenama 1 dopunama Zakona o udruzenjima 1 fondacijama Bosne 1 Hercegovine (prvo citanje) ;Bill Amending 1 Amendments to the Law on Associations 1 Foundations of Bosnia and Herzegovina (First reading)
Rezultati glasanja 02.03.2016 12:55:27 Dom: Dom naroda Sjednica: 15. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Amandman I delegata Sredoje Novica Tip glasanja: Prvi krug PROTIVE |'SUZDRZAN——————0 Sead Kadic Delegat FBiH PROTIV Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA —————U__ZA_—\9 PROTIV | SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_—_ FBiH PO BA BO BS S 0 as UKUPNO) 5 BO 2 BO;51202;133529; Amandman I delegata Sredoje Novica ;Amendment by delegate Sredoje Novica
Rezultati glasanja 02.03.2016 12:56:07 Dom: Dom naroda Sjednica: 15. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Amandman II delegata Sredoje Novica Tip glasanja: Prvi krug PROTIVE |'SUZDRZAN——————0 Sead Kadic Delegat FBiH PROTIV Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————9U__ZA__\ PROTIV _| SUZDRZAN | NIJE PRISUTAN _|___UKUPNO_—_— FBH O BO 2 Bs KOE I I I I IT TI UKUPNO) 5 | BO 2 BO;51202;133530; Amandman II delegata Sredoje Novica ;Amendment by delegate Sredoje Novica
Rezultati glasanja 02.03.2016 12:56:40 Dom: Dom naroda Sjednica: 15. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Amandman III delegata Sredoje Novica Tip glasanja: Prvi krug Sead Kadic Delegat FBiH PROTIV Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH SUZDRZAN Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————9U__ZA__\ PROTIV _| SUZDRZAN | NIJE PRISUTAN _|___UKUPNO_—_— FBH OTTA Bo KOE I I I I IT TI;51202;133531; Amandman III delegata Sredoje Novica ;Amendment by delegate Sredoje Novica
Rezultati glasanja 02.03.2016 12:57:17 Dom: Dom naroda Sjednica: 15. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Amandman IV delegata Sredoje Novica Tip glasanja: Prvi krug PROTIVE |'SUZDRZAN——————0 Sead Kadic Delegat FBiH PROTIV Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA —————U__ZA_—\9 PROTIV | SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_—_ FBiH PO BA BO BS S 0 as UKUPNO) 5 BO 2 BO;51202;133532; Amandman IV delegata Sredoje Novica ;Amendment by delegate Sredoje Novica
Rezultati glasanja 02.03.2016 12:58:02 Dom: Dom naroda Sjednica: 15. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o udruzenjima 1 fondacijama Bosne 1 Hercegovine (drugo citanje) Tip glasanja: Prvi krug A Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS SUZDRZAN Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV —————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | __UKUPNO_—_— FBiH} BO 0 AB BS O ATI a s ukupno s {a ud a GB;51202;133533; Prijedlog zakona o izmjenama 1 dopunama Zakona o udruzenjima 1 fondacijama Bosne 1 Hercegovine (drugo citanje) ;Proposal for a Law on Amendments to 1 Amendments to the Law on Associations 1 to the Foundations of Bosnia and Herzegovina (Second reading)
Rezultati glasanja 02.03.2016 12:58:55 Dom: Dom naroda Sjednica: 15. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o udruzenjima 1 fondacijama Bosne 1 Hercegovine (drugo citanje) Tip glasanja: Drugi krug A 'SUZDRZAN——{———0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH NIJE PRISUTAN Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV —————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | __UKUPNO_—_— FBiH} BO 0 AB BS OS 0 as UKUPNO) 8 S 0 20 BO;51202;133534; Prijedlog zakona o izmjenama 1 dopunama Zakona o udruzenjima 1 fondacijama Bosne 1 Hercegovine (drugo citanje) ;Proposal for a Law on Amendments to 1 Amendments to the Law on Associations 1 to the Foundations of Bosnia and Herzegovina (Second reading)
Rezultati glasanja 27.05.2016 11:40:33 Dom: Dom naroda Sjednica: 19. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka: 8 Glasanje 0: misljenju Ustavnopravne komisije Doma naroda na Prijedlog zakona o ombudsmenu za ljudska prava BiH Tip glasanja: Prvi krug 'SUZDRZAN {0 Sead Kadic Delegat FBiH PROTIV Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— psa AT so TOD a BS OS s UKUPNO) 4000 PP oda;51702;141168; misljenju Ustavnopravne komisije Doma naroda na Prijedlog zakona o ombudsmenu za ljudska prava BiH ;Opinion of the Constitutional Commission of the House of Peoples on the Proposal of the Law on Ombudsman for Human Rights of BiH
